114  -8.5415200000E+00  -6.1141000000E+00  -5.2941100000E+00  -3.1456400000E+00   1.8725600000E+00   3.5563400000E+00   7.3880600000E+00   1.0049630000E+01   1.0939800000E+01
115  -8.6133700000E+00  -5.9630400000E+00  -5.4332500000E+00  -3.0647600000E+00   1.7479700000E+00   3.5903100000E+00   7.4351400000E+00   1.0112840000E+01   1.0634420000E+01
116  -8.6870300000E+00  -5.8103300000E+00  -5.5652400000E+00  -2.9738800000E+00   1.6199300000E+00   3.6234400000E+00   7.4799700000E+00   1.0169940000E+01   1.0318080000E+01
117  -8.7613500000E+00  -5.6900600000E+00  -5.6563100000E+00  -2.8746000000E+00   1.4888200000E+00   3.6556000000E+00   7.5222200000E+00   9.9940900000E+00   1.0221280000E+01
118  -8.8353100000E+00  -5.8076800000E+00  -5.5014000000E+00  -2.7685000000E+00   1.3550800000E+00   3.6866700000E+00   7.5613700000E+00   9.6660200000E+00   1.0267210000E+01
119  -8.9080000000E+00  -5.9181000000E+00  -5.3460600000E+00  -2.6570600000E+00   1.2192100000E+00   3.7165400000E+00   7.5965500000E+00   9.3377800000E+00   1.0308080000E+01
120  -8.9786200000E+00  -6.0213100000E+00  -5.1908500000E+00  -2.5417600000E+00   1.0818000000E+00   3.7450900000E+00   7.6261900000E+00   9.0140600000E+00   1.0344260000E+01
121  -9.0464700000E+00  -6.1173300000E+00  -5.0363900000E+00  -2.4240400000E+00   9.4354000000E-01   3.7722100000E+00   7.6469000000E+00   8.7012800000E+00   1.0376110000E+01
122  -9.1109700000E+00  -6.2061500000E+00  -4.8834100000E+00  -2.3053100000E+00   8.0521000000E-01   3.7977900000E+00   7.6503400000E+00   8.4107900000E+00   1.0403970000E+01
123  -9.1716300000E+00  -6.2877800000E+00  -4.7327700000E+00  -2.1870300000E+00   6.6774000000E-01   3.8217300000E+00   7.6141000000E+00   8.1680100000E+00   1.0428190000E+01
124  -9.2280300000E+00  -6.3622400000E+00  -4.5854900000E+00  -2.0706600000E+00   5.3221000000E-01   3.8439300000E+00   7.4970700000E+00   8.0169600000E+00   1.0449080000E+01
125  -9.2798300000E+00  -6.4295500000E+00  -4.4427700000E+00  -1.9577600000E+00   3.9989000000E-01   3.8643100000E+00   7.3002200000E+00   7.9595500000E+00   1.0466970000E+01
126  -9.3267600000E+00  -6.4897100000E+00  -4.3060500000E+00  -1.8499200000E+00   2.7227000000E-01   3.8827700000E+00   7.0750500000E+00   7.9471200000E+00   1.0482140000E+01
127  -9.3685700000E+00  -6.5427400000E+00  -4.1770000000E+00  -1.7488100000E+00   1.5110000000E-01   3.8992600000E+00   6.8534300000E+00   7.9505900000E+00   1.0494850000E+01
128  -9.4051100000E+00  -6.5886600000E+00  -4.0576000000E+00  -1.6561800000E+00   3.8390000000E-02   3.9136800000E+00   6.6486300000E+00   7.9593800000E+00   1.0505360000E+01
129  -9.4362300000E+00  -6.6274900000E+00  -3.9500900000E+00  -1.5737900000E+00  -6.3550000000E-02   3.9259900000E+00   6.4673400000E+00   7.9694100000E+00   1.0513870000E+01
130  -9.4618100000E+00  -6.6592400000E+00  -3.8569500000E+00  -1.5033900000E+00  -1.5219000000E-01   3.9361400000E+00   6.3138400000E+00   7.9788500000E+00   1.0520580000E+01
131  -9.4817800000E+00  -6.6839200000E+00  -3.7807900000E+00  -1.4466200000E+00  -2.2490000000E-01   3.9440700000E+00   6.1912500000E+00   7.9868000000E+00   1.0525630000E+01
132  -9.4960900000E+00  -6.7015400000E+00  -3.7241400000E+00  -1.4049100000E+00  -2.7911000000E-01   3.9497700000E+00   6.1019600000E+00   7.9927400000E+00   1.0529150000E+01
133  -9.5046900000E+00  -6.7121100000E+00  -3.6891600000E+00  -1.3794000000E+00  -3.1263000000E-01   3.9531900000E+00   6.0476800000E+00   7.9964000000E+00   1.0531230000E+01
134  -9.5075500000E+00  -6.7156300000E+00  -3.6773200000E+00  -1.3708200000E+00  -3.2398000000E-01   3.9543400000E+00   6.0294600000E+00   7.9976300000E+00   1.0531920000E+01
135  -9.5077600000E+00  -6.7140000000E+00  -3.6878300000E+00  -1.3684200000E+00  -3.2517000000E-01   3.9358700000E+00   6.0327800000E+00   8.0092300000E+00   1.0549090000E+01
