-73.994 -38.829 -38.05 -37.684 -6.181 -3.275 -0.564 4.816 2.289 2.999 12.669 12.386
-73.997 -38.806 -38.042 -37.684 -6.19 -3.239 -0.713 4.616 2.267 2.968 12.9 12.519
-74.0 -38.782 -38.035 -37.684 -6.204 -3.2 -0.859 4.41 2.24 2.935 13.141 12.66
-74.003 -38.757 -38.026 -37.683 -6.223 -3.159 -0.997 4.201 2.209 2.902 13.391 12.808
-74.005 -38.73 -38.017 -37.683 -6.249 -3.115 -1.128 3.99 2.175 2.869 13.647 12.962
-74.009 -38.701 -38.008 -37.683 -6.282 -3.068 -1.249 3.777 2.138 2.836 13.91 13.121
-74.012 -38.672 -37.998 -37.683 -6.322 -3.02 -1.359 3.563 2.098 2.803 14.176 13.285
-74.015 -38.641 -37.988 -37.683 -6.372 -2.969 -1.457 3.349 2.057 2.771 14.446 13.452
-74.019 -38.609 -37.977 -37.683 -6.431 -2.916 -1.543 3.137 2.014 2.739 14.717 13.621
-74.022 -38.576 -37.966 -37.682 -6.499 -2.861 -1.615 2.925 1.971 2.708 14.988 13.791
-74.026 -38.542 -37.955 -37.682 -6.576 -2.804 -1.674 2.716 1.927 2.678 15.257 13.961
-74.03 -38.508 -37.944 -37.682 -6.662 -2.745 -1.719 2.509 1.885 2.649 15.52 14.129
-74.033 -38.473 -37.932 -37.682 -6.757 -2.685 -1.751 2.305 1.843 2.621 15.777 14.293
-74.037 -38.437 -37.921 -37.681 -6.86 -2.624 -1.771 2.105 1.803 2.594 16.024 14.453
-74.041 -38.401 -37.909 -37.681 -6.97 -2.561 -1.779 1.908 1.765 2.569 16.257 14.604
-74.045 -38.365 -37.897 -37.681 -7.086 -2.496 -1.776 1.715 1.73 2.544 16.473 14.747
-74.049 -38.329 -37.885 -37.681 -7.207 -2.431 -1.764 1.527 1.699 2.522 16.668 14.878
-74.052 -38.292 -37.873 -37.681 -7.332 -2.365 -1.744 1.344 1.671 2.501 16.836 14.995
-74.056 -38.255 -37.861 -37.681 -7.46 -2.299 -1.717 1.166 1.648 2.481 16.972 15.097
-74.06 -38.218 -37.849 -37.68 -7.59 -2.232 -1.684 0.993 1.63 2.463 17.073 15.181
-74.064 -38.182 -37.838 -37.68 -7.721 -2.165 -1.647 0.826 1.618 2.446 17.135 15.248
-74.067 -38.146 -37.826 -37.68 -7.852 -2.098 -1.607 0.664 1.611 2.432 17.155 15.295
-74.071 -38.111 -37.815 -37.68 -7.982 -2.031 -1.566 0.508 1.61 2.417 17.136 15.324
-74.074 -38.076 -37.804 -37.68 -8.11 -1.964 -1.524 0.359 1.616 2.405 17.077 15.335
-74.078 -38.042 -37.793 -37.679 -8.236 -1.899 -1.482 0.216 1.628 2.394 16.985 15.331
-74.081 -38.009 -37.783 -37.679 -8.359 -1.835 -1.442 0.079 1.648 2.384 16.863 15.311
-74.084 -37.977 -37.772 -37.679 -8.478 -1.771 -1.403 -0.051 1.673 2.376 16.445 15.28
-74.087 -37.946 -37.762 -37.679 -8.593 -1.709 -1.367 -0.174 1.706 2.368 16.242 15.239
-74.09 -37.916 -37.753 -37.679 -8.704 -1.65 -1.334 -0.291 1.743 2.362 16.05 15.191
-74.093 -37.887 -37.744 -37.678 -8.809 -1.592 -1.304 -0.4 1.786 2.357 15.868 15.137
-74.096 -37.86 -37.735 -37.678 -8.908 -1.537 -1.277 -0.502 1.834 2.352 15.697 15.08
-74.098 -37.834 -37.727 -37.678 -9.001 -1.484 -1.253 -0.597 1.884 2.349 15.537 15.021
